source,target,edge_type
tx_4485,tx_19944,same_device
tx_4486,tx_7546,same_card
tx_4486,tx_16187,same_card
tx_4486,tx_7063,same_device
tx_4486,tx_7422,same_device
tx_4486,tx_7979,same_device
tx_4486,tx_8077,same_device
tx_4486,tx_9073,same_device
tx_4486,tx_9130,same_device
tx_4486,tx_15667,same_device
tx_4487,tx_7381,same_card
tx_4487,tx_7638,same_device
tx_4487,tx_8224,same_device
tx_4487,tx_10028,same_device
tx_4487,tx_10505,same_device
tx_4487,tx_12481,same_device
tx_4487,tx_15358,same_device
tx_4487,tx_19873,same_device
tx_4487,tx_19032,same_merchant
tx_4487,tx_17446,same_merchant
tx_4487,tx_6361,same_merchant
tx_4487,tx_12152,same_merchant
tx_4487,tx_12463,same_merchant
tx_4488,tx_5971,same_card
tx_4488,tx_5737,same_card
tx_4488,tx_9683,same_device
tx_4489,tx_12102,same_card
tx_4489,tx_7893,same_card
tx_4489,tx_4707,same_device
tx_4489,tx_4858,same_device
tx_4489,tx_8440,same_device
tx_4489,tx_10551,same_device
tx_4489,tx_11276,same_device
tx_4489,tx_12174,same_device
tx_4489,tx_15329,same_device
tx_4489,tx_16742,same_device
tx_4489,tx_9323,same_merchant
tx_4489,tx_15293,same_merchant
tx_4489,tx_11927,same_merchant
tx_4489,tx_17216,same_merchant
tx_4489,tx_9660,same_merchant
tx_4490,tx_19189,same_card
tx_4490,tx_7297,same_device
tx_4490,tx_10767,same_device
tx_4490,tx_11311,same_device
tx_4490,tx_13677,same_device
tx_4491,tx_4984,same_card
tx_4491,tx_18574,same_card
tx_4491,tx_15240,same_device
tx_4491,tx_15607,same_device
tx_4491,tx_16527,same_device
tx_4492,tx_17352,same_card
tx_4492,tx_5683,same_card
tx_4492,tx_6001,same_device
tx_4492,tx_8450,same_device
tx_4492,tx_18155,same_device
tx_4493,tx_19192,same_card
tx_4493,tx_11131,same_card
tx_4493,tx_6830,same_device
tx_4493,tx_9559,same_device
tx_4493,tx_13558,same_device
tx_4494,tx_6132,same_card
tx_4494,tx_11800,same_card
tx_4494,tx_14908,same_card
tx_4494,tx_5493,same_device
tx_4494,tx_7714,same_device
tx_4494,tx_15334,same_device
tx_4495,tx_16576,same_card
tx_4495,tx_4984,same_device
tx_4495,tx_11130,same_device
tx_4495,tx_13353,same_device
tx_4495,tx_13971,same_device
tx_4495,tx_16136,same_device
tx_4495,tx_19560,same_device
tx_4495,tx_19832,same_device
tx_4495,tx_12988,same_merchant
tx_4495,tx_15300,same_merchant
tx_4495,tx_17995,same_merchant
tx_4495,tx_10698,same_merchant
tx_4495,tx_14613,same_merchant
tx_4495,tx_11888,same_merchant
tx_4496,tx_11319,same_card
tx_4496,tx_13588,same_card
tx_4496,tx_7273,same_device
tx_4496,tx_8007,same_device
tx_4496,tx_19913,same_device
tx_4497,tx_7702,same_card
tx_4497,tx_10360,same_device
tx_4497,tx_12373,same_device
tx_4497,tx_15600,same_device
tx_4497,tx_19125,same_merchant
tx_4497,tx_18922,same_merchant
tx_4497,tx_12926,same_merchant
tx_4497,tx_11357,same_merchant
tx_4497,tx_11004,same_merchant
tx_4498,tx_18867,same_card
tx_4498,tx_4534,same_device
tx_4498,tx_17035,same_device
tx_4498,tx_19445,same_device
tx_4498,tx_19570,same_device
tx_4498,tx_4569,same_merchant
tx_4498,tx_16477,same_merchant
tx_4498,tx_12792,same_merchant
tx_4498,tx_9807,same_merchant
tx_4498,tx_16431,same_merchant
tx_4499,tx_12498,same_card
tx_4499,tx_9883,same_device
tx_4499,tx_19191,same_device
tx_4499,tx_19804,same_device
tx_4500,tx_13816,same_card
tx_4500,tx_16562,same_card
tx_4500,tx_16739,same_card
tx_4500,tx_15778,same_device
tx_4500,tx_17322,same_device
tx_4501,tx_4708,same_device
tx_4501,tx_8411,same_device
tx_4501,tx_8858,same_device
tx_4501,tx_12450,same_device
tx_4502,tx_7396,same_card
tx_4502,tx_11655,same_card
tx_4502,tx_5032,same_device
tx_4502,tx_5539,same_device
tx_4502,tx_6526,same_device
tx_4502,tx_7580,same_device
tx_4502,tx_7607,same_device
tx_4502,tx_8869,same_device
tx_4502,tx_18608,same_device
tx_4502,tx_19965,same_device
tx_4503,tx_7297,same_card
tx_4503,tx_5745,same_device
tx_4503,tx_6819,same_device
tx_4503,tx_12015,same_device
tx_4503,tx_12856,same_device
tx_4503,tx_17296,same_device
tx_4503,tx_18713,same_device
tx_4504,tx_8667,same_card
tx_4504,tx_14181,same_card
tx_4504,tx_6329,same_device
tx_4504,tx_8788,same_device
tx_4504,tx_10666,same_device
tx_4504,tx_17933,same_device
tx_4504,tx_12501,same_merchant
tx_4504,tx_15335,same_merchant
tx_4504,tx_5816,same_merchant
tx_4504,tx_6618,same_merchant
tx_4505,tx_7719,same_device
tx_4505,tx_8474,same_device
tx_4505,tx_13111,same_device
tx_4505,tx_18268,same_device
tx_4505,tx_7771,same_merchant
tx_4505,tx_14178,same_merchant
tx_4505,tx_15166,same_merchant
tx_4505,tx_17964,same_merchant
tx_4505,tx_19775,same_merchant
tx_4505,tx_7905,same_merchant
tx_4506,tx_5661,same_card
tx_4506,tx_12642,same_card
tx_4506,tx_12936,same_card
tx_4506,tx_14416,same_card
tx_4506,tx_16487,same_device
tx_4507,tx_11693,same_card
tx_4507,tx_6084,same_device
tx_4507,tx_9848,same_device
tx_4507,tx_10225,same_device
tx_4507,tx_10722,same_device
tx_4507,tx_15229,same_device
tx_4507,tx_18002,same_device
tx_4508,tx_6028,same_card
tx_4508,tx_11248,same_card
tx_4508,tx_4728,same_device
tx_4508,tx_9446,same_device
tx_4508,tx_13984,same_device
tx_4508,tx_14423,same_device
tx_4509,tx_8398,same_card
tx_4509,tx_10976,same_card
tx_4509,tx_14776,same_card
tx_4509,tx_5537,same_device
tx_4509,tx_7457,same_device
tx_4509,tx_8901,same_device
tx_4509,tx_13395,same_device
tx_4509,tx_18650,same_device
tx_4509,tx_19468,same_device
tx_4510,tx_10385,same_card
tx_4510,tx_16915,same_card
tx_4510,tx_18091,same_card
tx_4510,tx_7022,same_device
tx_4510,tx_7490,same_device
tx_4510,tx_8982,same_device
tx_4510,tx_9786,same_device
tx_4510,tx_10469,same_device
tx_4510,tx_14174,same_device
tx_4510,tx_15408,same_device
tx_4510,tx_17229,same_device
tx_4511,tx_6731,same_card
tx_4511,tx_5193,same_device
tx_4511,tx_8779,same_device
tx_4512,tx_14316,same_card
tx_4512,tx_17159,same_card
tx_4512,tx_5780,same_device
tx_4512,tx_15303,same_device
tx_4512,tx_15874,same_device
tx_4512,tx_19104,same_device
tx_4512,tx_8691,same_merchant
tx_4512,tx_8497,same_merchant
tx_4512,tx_19158,same_merchant
tx_4512,tx_6199,same_merchant
tx_4512,tx_7595,same_merchant
tx_4513,tx_7972,same_card
tx_4513,tx_7327,same_device
tx_4513,tx_9953,same_device
tx_4513,tx_13657,same_device
tx_4513,tx_16526,same_device
tx_4513,tx_17028,same_device
tx_4513,tx_17013,same_merchant
tx_4513,tx_12158,same_merchant
tx_4513,tx_8345,same_merchant
tx_4513,tx_7591,same_merchant
tx_4513,tx_9771,same_merchant
tx_4514,tx_18255,same_card
tx_4514,tx_5964,same_card
tx_4514,tx_6870,same_device
tx_4514,tx_8337,same_device
tx_4514,tx_11411,same_device
tx_4514,tx_13747,same_device
tx_4514,tx_17440,same_device
tx_4514,tx_18505,same_device
tx_4514,tx_18973,same_device
tx_4515,tx_9777,quick_succession
tx_4515,tx_14135,same_card
tx_4515,tx_11908,same_device
tx_4515,tx_15268,same_device
tx_4515,tx_17242,same_device
tx_4515,tx_18400,same_device
tx_4515,tx_18249,same_merchant
tx_4515,tx_7996,same_merchant
tx_4515,tx_16275,same_merchant
tx_4515,tx_12109,same_merchant
tx_4515,tx_11784,same_merchant
tx_4516,tx_18278,same_card
tx_4516,tx_9832,same_device
tx_4516,tx_14842,same_device
tx_4517,tx_12130,same_card
tx_4517,tx_7573,same_device
tx_4517,tx_8710,same_device
tx_4517,tx_17321,same_device
tx_4517,tx_18562,same_device
tx_4517,tx_19472,same_device
tx_4517,tx_19783,same_device
tx_4517,tx_9364,same_merchant
tx_4517,tx_18979,same_merchant
tx_4517,tx_8507,same_merchant
tx_4518,tx_6872,same_card
tx_4518,tx_5669,same_device
tx_4518,tx_6839,same_device
tx_4518,tx_10816,same_device
tx_4518,tx_15571,same_device
tx_4518,tx_13376,same_merchant
tx_4518,tx_6174,same_merchant
tx_4518,tx_5841,same_merchant
tx_4518,tx_6032,same_merchant
tx_4518,tx_15662,same_merchant
tx_4518,tx_19713,same_merchant
tx_4519,tx_5729,same_card
tx_4519,tx_7046,same_card
tx_4519,tx_10501,same_card
tx_4519,tx_12628,same_card
tx_4519,tx_4663,same_device
tx_4519,tx_4669,same_device
tx_4519,tx_4942,same_device
tx_4519,tx_7922,same_device
tx_4519,tx_10205,same_device
tx_4519,tx_10962,same_device
tx_4519,tx_14657,same_device
tx_4519,tx_7939,same_merchant
tx_4519,tx_7783,same_merchant
tx_4519,tx_14046,same_merchant
tx_4520,tx_6313,same_card
tx_4520,tx_7447,same_card
tx_4520,tx_12631,same_card
tx_4520,tx_17627,same_card
tx_4520,tx_4658,same_device
tx_4521,tx_6113,same_card
tx_4521,tx_7729,same_card
tx_4521,tx_10524,same_device
tx_4521,tx_11562,same_device
tx_4521,tx_13215,same_device
tx_4521,tx_13318,same_device
tx_4521,tx_14198,same_device
tx_4521,tx_14286,same_device
tx_4522,tx_14344,same_card
tx_4522,tx_6794,same_card
tx_4522,tx_7035,same_device
tx_4522,tx_19799,same_device
tx_4523,tx_8931,same_card
tx_4523,tx_19142,same_card
tx_4523,tx_4631,same_device
tx_4523,tx_9938,same_device
tx_4523,tx_11339,same_device
tx_4523,tx_15648,same_device
tx_4523,tx_16370,same_device
tx_4524,tx_9872,same_card
tx_4524,tx_17301,same_card
tx_4524,tx_17918,same_card
tx_4524,tx_6041,same_device
tx_4524,tx_7218,same_device
tx_4524,tx_9237,same_device
tx_4524,tx_9532,same_device
tx_4524,tx_11138,same_device
tx_4524,tx_11475,same_device
tx_4524,tx_11848,same_device
tx_4525,tx_5859,same_card
tx_4525,tx_10442,same_card
tx_4525,tx_5433,same_device
tx_4525,tx_7681,same_device
tx_4525,tx_12045,same_device
tx_4525,tx_19128,same_device
tx_4526,tx_13731,same_card
tx_4526,tx_6972,same_device
tx_4526,tx_11255,same_device
tx_4526,tx_14541,same_device
tx_4526,tx_14813,same_device
tx_4526,tx_16665,same_device
tx_4526,tx_19897,same_merchant
tx_4526,tx_18374,same_merchant
tx_4526,tx_9714,same_merchant
tx_4526,tx_8386,same_merchant
tx_4526,tx_14845,same_merchant
tx_4526,tx_8686,same_merchant
tx_4527,tx_12442,same_card
tx_4527,tx_8413,same_card
tx_4527,tx_6396,same_device
tx_4527,tx_10573,same_device
tx_4527,tx_14009,same_device
tx_4527,tx_17902,same_device
tx_4527,tx_19786,same_device
tx_4527,tx_19947,same_device
tx_4528,tx_7401,same_device
tx_4528,tx_7757,same_device
tx_4528,tx_11580,same_device
tx_4528,tx_16358,same_device
tx_4528,tx_19602,same_device
tx_4529,tx_5400,same_card
tx_4529,tx_14607,same_card
tx_4529,tx_4620,same_device
tx_4529,tx_5364,same_device
tx_4529,tx_8553,same_device
tx_4529,tx_11016,same_device
tx_4529,tx_13822,same_device
tx_4529,tx_17401,same_device
tx_4530,tx_19383,same_card
tx_4530,tx_19517,same_card
tx_4530,tx_10021,same_device
tx_4530,tx_10637,same_device
tx_4530,tx_11593,same_device
tx_4530,tx_13840,same_device
tx_4530,tx_14289,same_device
tx_4530,tx_16764,same_device
tx_4530,tx_17528,same_device
tx_4531,tx_12987,same_card
tx_4531,tx_12620,same_card
tx_4531,tx_6299,same_device
tx_4531,tx_6395,same_device
tx_4531,tx_7972,same_device
tx_4531,tx_9923,same_device
tx_4531,tx_16239,same_device
tx_4531,tx_17060,same_device
tx_4531,tx_18492,same_device
tx_4531,tx_7052,same_merchant
tx_4531,tx_13602,same_merchant
tx_4531,tx_5158,same_merchant
tx_4531,tx_8403,same_merchant
tx_4531,tx_15531,same_merchant
tx_4532,tx_9173,same_card
tx_4532,tx_5969,same_device
tx_4532,tx_9809,same_device
tx_4532,tx_10511,same_device
tx_4532,tx_15071,same_device
tx_4532,tx_16316,same_device
tx_4533,tx_11161,same_card
tx_4533,tx_13775,same_device
tx_4533,tx_16036,same_device
tx_4533,tx_19284,same_device
tx_4534,tx_8847,same_card
tx_4534,tx_17035,same_device
tx_4534,tx_19445,same_device
tx_4534,tx_19570,same_device
tx_4535,tx_11277,quick_succession
tx_4535,tx_5068,same_card
tx_4535,tx_7171,same_device
tx_4536,tx_6394,same_card
tx_4536,tx_10211,same_device
tx_4536,tx_15101,same_device
tx_4536,tx_6613,same_merchant
tx_4536,tx_15877,same_merchant
tx_4536,tx_5278,same_merchant
tx_4536,tx_9439,same_merchant
tx_4537,tx_13613,same_card
tx_4537,tx_5196,same_card
tx_4537,tx_4987,same_device
tx_4537,tx_7170,same_device
tx_4537,tx_18267,same_device
tx_4537,tx_19392,same_device
tx_4537,tx_17535,same_merchant
tx_4537,tx_13844,same_merchant
tx_4537,tx_12510,same_merchant
tx_4537,tx_16646,same_merchant
tx_4537,tx_8277,same_merchant
tx_4537,tx_16547,same_merchant
tx_4538,tx_12942,same_card
tx_4538,tx_15261,same_device
tx_4539,tx_5372,same_card
tx_4539,tx_12442,same_card
tx_4539,tx_5005,same_device
tx_4539,tx_13766,same_device
tx_4540,tx_6096,same_card
tx_4540,tx_5940,same_device
tx_4540,tx_6365,same_device
tx_4540,tx_7500,same_device
tx_4540,tx_12409,same_device
tx_4540,tx_13963,same_device
tx_4541,tx_12931,same_card
tx_4541,tx_8303,same_device
tx_4541,tx_18427,same_device
tx_4541,tx_19257,same_device
tx_4542,tx_17678,same_card
tx_4542,tx_8640,same_device
tx_4542,tx_9519,same_device
tx_4542,tx_16929,same_device
tx_4542,tx_17624,same_merchant
tx_4542,tx_19511,same_merchant
tx_4542,tx_12562,same_merchant
tx_4542,tx_9887,same_merchant
tx_4542,tx_6161,same_merchant
tx_4542,tx_6563,same_merchant
tx_4543,tx_7351,same_device
tx_4543,tx_10090,same_device
tx_4543,tx_11155,same_device
tx_4543,tx_13134,same_device
tx_4543,tx_14193,same_device
tx_4543,tx_18667,same_device
tx_4543,tx_5724,same_merchant
tx_4543,tx_5382,same_merchant
tx_4543,tx_9408,same_merchant
tx_4543,tx_15650,same_merchant
tx_4544,tx_6327,same_device
tx_4544,tx_7706,same_device
tx_4544,tx_8089,same_device
tx_4544,tx_9016,same_device
tx_4544,tx_11582,same_device
tx_4544,tx_12747,same_device
tx_4545,tx_6648,same_card
tx_4545,tx_7151,same_device
tx_4545,tx_10321,same_device
tx_4545,tx_10954,same_device
tx_4545,tx_18063,same_device
tx_4546,tx_6008,same_card
tx_4546,tx_4634,same_device
tx_4546,tx_5420,same_device
tx_4546,tx_15367,same_device
tx_4547,tx_9950,same_card
tx_4547,tx_13767,same_card
tx_4547,tx_5320,same_device
tx_4547,tx_11882,same_device
tx_4547,tx_12050,same_device
tx_4547,tx_12500,same_device
tx_4548,tx_8346,same_card
tx_4548,tx_12736,same_card
tx_4548,tx_12995,same_card
tx_4548,tx_5458,same_device
tx_4548,tx_6238,same_device
tx_4548,tx_12738,same_device
tx_4548,tx_14667,same_device
tx_4548,tx_16430,same_device
tx_4548,tx_19176,same_device
tx_4549,tx_5481,same_card
tx_4549,tx_8314,same_card
tx_4549,tx_7153,same_device
tx_4549,tx_12121,same_device
tx_4549,tx_13235,same_device
tx_4549,tx_13597,same_device
tx_4549,tx_7449,same_merchant
tx_4549,tx_19133,same_merchant
tx_4549,tx_18436,same_merchant
tx_4549,tx_6792,same_merchant
tx_4549,tx_13875,same_merchant
tx_4549,tx_8696,same_merchant
tx_4550,tx_15214,same_card
tx_4550,tx_5324,same_device
tx_4550,tx_6811,same_device
tx_4550,tx_18747,same_device
tx_4550,tx_7917,same_merchant
tx_4550,tx_11671,same_merchant
tx_4550,tx_9441,same_merchant
tx_4550,tx_8760,same_merchant
tx_4550,tx_7690,same_merchant
tx_4550,tx_17744,same_merchant
tx_4551,tx_13692,same_card
tx_4551,tx_10175,same_card
tx_4551,tx_9579,same_device
tx_4551,tx_16030,same_device
tx_4552,tx_13176,same_card
tx_4552,tx_5036,same_device
tx_4552,tx_8501,same_device
tx_4552,tx_8536,same_device
tx_4552,tx_14013,same_device
tx_4552,tx_19712,same_device
tx_4553,tx_7512,same_card
tx_4553,tx_13110,same_card
tx_4553,tx_18919,same_card
tx_4553,tx_19538,same_card
tx_4553,tx_5903,same_device
tx_4553,tx_16248,same_device
tx_4553,tx_16668,same_device
tx_4553,tx_16996,same_device
tx_4553,tx_17195,same_device
tx_4553,tx_19890,same_device
tx_4554,tx_13120,same_card
tx_4554,tx_8934,same_device
tx_4554,tx_13173,same_device
tx_4554,tx_18845,same_device
tx_4554,tx_18934,same_device
tx_4555,tx_14053,same_card
tx_4555,tx_7215,same_device
tx_4555,tx_12220,same_device
tx_4555,tx_13244,same_device
tx_4555,tx_17317,same_merchant
tx_4555,tx_11161,same_merchant
tx_4555,tx_19692,same_merchant
tx_4555,tx_11524,same_merchant
tx_4556,tx_7510,same_card
tx_4556,tx_4882,same_device
tx_4556,tx_9621,same_device
tx_4556,tx_9882,same_device
tx_4556,tx_10372,same_device
tx_4556,tx_18110,same_device
tx_4557,tx_16714,same_card
tx_4557,tx_12216,same_device
tx_4557,tx_13054,same_device
tx_4558,tx_8092,same_card
tx_4558,tx_9923,same_card
tx_4558,tx_6069,same_device
tx_4558,tx_7411,same_device
tx_4558,tx_11133,same_device
tx_4558,tx_11281,same_device
tx_4558,tx_11714,same_device
tx_4559,tx_14426,same_card
tx_4559,tx_5445,same_card
tx_4559,tx_5695,same_device
tx_4559,tx_5700,same_device
tx_4559,tx_6447,same_device
tx_4559,tx_6646,same_device
tx_4559,tx_8057,same_device
tx_4559,tx_11721,same_device
tx_4559,tx_13700,same_device
tx_4559,tx_17224,same_device
tx_4559,tx_18971,same_device
tx_4560,tx_10451,same_card
tx_4560,tx_18465,same_card
tx_4560,tx_6742,same_device
tx_4560,tx_8212,same_device
tx_4560,tx_11027,same_device
tx_4560,tx_11103,same_device
tx_4560,tx_17646,same_device
tx_4560,tx_19645,same_device
tx_4561,tx_18631,same_card
tx_4561,tx_6023,same_device
tx_4561,tx_9699,same_device
tx_4561,tx_16273,same_device
tx_4561,tx_19155,same_device
tx_4562,tx_19035,same_card
tx_4562,tx_7753,same_device
tx_4562,tx_13083,same_device
tx_4562,tx_13171,same_device
tx_4562,tx_13552,same_device
tx_4563,tx_11062,same_card
tx_4563,tx_11245,quick_succession
tx_4563,tx_7201,same_device
tx_4563,tx_8209,same_device
tx_4563,tx_16899,same_device
tx_4563,tx_19249,same_device
tx_4564,tx_14675,same_card
tx_4564,tx_15275,same_card
tx_4564,tx_7528,same_device
tx_4564,tx_10147,same_device
tx_4564,tx_11066,same_device
tx_4564,tx_11840,same_device
tx_4564,tx_15527,same_device
tx_4565,tx_9597,same_card
tx_4565,tx_9770,same_card
tx_4565,tx_8381,same_device
tx_4565,tx_9578,same_device
tx_4565,tx_9678,same_device
tx_4565,tx_13258,same_device
tx_4565,tx_5517,same_merchant
tx_4565,tx_12511,same_merchant
tx_4565,tx_12664,same_merchant
tx_4565,tx_17918,same_merchant
tx_4565,tx_16594,same_merchant
tx_4566,tx_8138,same_card
tx_4566,tx_13324,same_card
tx_4566,tx_7720,same_device
tx_4566,tx_10325,same_device
tx_4566,tx_10548,same_device
tx_4566,tx_13379,same_device
tx_4566,tx_15402,same_device
tx_4566,tx_15975,same_device
tx_4567,tx_5686,same_card
tx_4567,tx_10235,same_card
tx_4567,tx_8763,same_device
tx_4567,tx_10176,same_device
tx_4567,tx_12447,same_device
tx_4567,tx_12726,same_device
tx_4567,tx_15591,same_device
tx_4567,tx_18761,same_device
tx_4568,tx_14689,same_card
tx_4568,tx_12214,same_device
tx_4568,tx_13758,same_device
tx_4568,tx_18214,same_device
tx_4568,tx_19978,same_device
tx_4568,tx_13351,same_merchant
tx_4568,tx_5324,same_merchant
tx_4568,tx_15601,same_merchant
tx_4568,tx_10897,same_merchant
tx_4568,tx_8661,same_merchant
tx_4568,tx_17649,same_merchant
tx_4569,tx_4858,same_card
tx_4569,tx_18771,same_card
tx_4569,tx_5447,same_device
tx_4569,tx_6245,same_device
tx_4569,tx_8871,same_device
tx_4569,tx_16477,same_merchant
tx_4569,tx_12792,same_merchant
tx_4569,tx_9807,same_merchant
tx_4569,tx_16431,same_merchant
tx_4570,tx_13149,same_card
tx_4570,tx_19535,same_card
tx_4570,tx_9770,same_device
tx_4570,tx_11360,same_device
tx_4571,tx_17003,same_card
tx_4571,tx_9082,same_card
tx_4571,tx_5915,same_device
tx_4571,tx_13219,same_device
tx_4571,tx_13566,same_device
tx_4571,tx_16261,same_device
tx_4571,tx_19785,same_device
tx_4571,tx_19826,same_device
tx_4572,tx_5046,same_card
tx_4572,tx_12201,same_card
tx_4572,tx_8032,same_device
tx_4572,tx_8488,same_device
tx_4572,tx_9804,same_device
tx_4572,tx_10226,same_device
tx_4572,tx_12576,same_device
tx_4572,tx_13421,same_device
tx_4573,tx_11101,same_card
tx_4573,tx_4661,same_device
tx_4573,tx_9085,same_device
tx_4573,tx_12830,same_device
tx_4573,tx_16586,same_device
tx_4573,tx_19324,same_device
tx_4574,tx_19609,same_card
tx_4574,tx_18536,same_card
tx_4574,tx_5067,same_device
tx_4574,tx_7302,same_device
tx_4574,tx_9363,same_device
tx_4574,tx_13826,same_device
tx_4574,tx_14475,same_device
tx_4574,tx_15760,same_device
tx_4574,tx_18477,same_device
tx_4575,tx_9406,same_card
tx_4575,tx_13788,same_card
tx_4575,tx_19282,same_device
tx_4576,tx_8478,same_card
tx_4576,tx_9039,same_device
tx_4576,tx_9798,same_device
tx_4576,tx_15763,same_device
tx_4577,tx_14570,same_card
tx_4577,tx_11812,same_card
tx_4577,tx_8758,same_device
tx_4577,tx_9361,same_device
tx_4577,tx_17791,same_device
tx_4577,tx_6451,same_merchant
tx_4577,tx_9436,same_merchant
tx_4577,tx_15085,same_merchant
tx_4577,tx_5722,same_merchant
tx_4578,tx_10078,same_card
tx_4578,tx_15991,same_card
tx_4578,tx_8214,same_device
tx_4578,tx_17204,same_device
tx_4578,tx_18168,same_device
tx_4578,tx_19378,same_device
tx_4578,tx_14586,same_merchant
tx_4578,tx_16154,same_merchant
tx_4578,tx_18459,same_merchant
tx_4578,tx_15519,same_merchant
tx_4578,tx_13301,same_merchant
tx_4578,tx_13211,same_merchant
tx_4579,tx_19474,same_card
tx_4579,tx_13071,same_card
tx_4579,tx_5308,same_device
tx_4579,tx_7142,same_device
tx_4579,tx_7870,same_device
tx_4579,tx_8019,same_device
tx_4579,tx_10262,same_device
tx_4579,tx_10420,same_device
tx_4579,tx_19536,same_device
tx_4579,tx_13553,same_merchant
tx_4579,tx_9363,same_merchant
tx_4579,tx_6149,same_merchant
tx_4579,tx_14205,same_merchant
tx_4579,tx_18655,same_merchant
tx_4579,tx_6406,same_merchant
tx_4579,tx_9874,same_merchant
tx_4580,tx_4749,same_card
tx_4580,tx_9947,same_card
tx_4580,tx_19052,same_card
tx_4580,tx_19731,same_card
tx_4580,tx_7730,same_device
tx_4580,tx_8685,same_device
tx_4580,tx_18874,same_device
tx_4580,tx_19575,same_device
tx_4581,tx_11289,same_card
tx_4581,tx_7187,same_card
tx_4581,tx_17417,same_device
tx_4581,tx_19924,same_device
tx_4582,tx_6361,same_device
tx_4582,tx_13091,same_device
tx_4582,tx_13943,same_device
tx_4582,tx_17403,same_device
tx_4582,tx_18346,same_device
tx_4582,tx_14816,same_merchant
tx_4582,tx_17296,same_merchant
tx_4582,tx_17825,same_merchant
tx_4582,tx_4746,same_merchant
tx_4582,tx_5772,same_merchant
tx_4583,tx_19955,same_card
tx_4583,tx_5241,same_device
tx_4583,tx_6144,same_device
tx_4583,tx_11149,same_device
tx_4583,tx_13989,same_device
tx_4583,tx_16455,same_device
tx_4583,tx_18881,same_device
tx_4584,tx_13571,same_card
tx_4584,tx_17076,same_card
tx_4584,tx_6701,same_device
tx_4584,tx_8671,same_device
tx_4584,tx_9178,same_device
tx_4584,tx_10557,same_device
tx_4584,tx_15829,same_device
tx_4585,tx_6596,same_device
tx_4585,tx_11631,same_device
tx_4585,tx_14347,same_device
tx_4585,tx_14437,same_device
tx_4585,tx_14878,same_device
tx_4585,tx_16650,same_device
tx_4585,tx_17945,same_merchant
tx_4585,tx_6057,same_merchant
tx_4585,tx_14234,same_merchant
tx_4585,tx_14075,same_merchant
tx_4585,tx_14232,same_merchant
tx_4585,tx_10214,same_merchant
tx_4586,tx_7895,same_card
tx_4586,tx_11153,same_card
tx_4586,tx_14438,same_card
tx_4586,tx_5481,same_device
tx_4586,tx_13186,same_device
tx_4586,tx_15533,same_device
tx_4587,tx_13413,same_card
tx_4587,tx_11441,same_card
tx_4587,tx_5871,same_device
tx_4587,tx_7868,same_device
tx_4587,tx_14458,same_device
tx_4587,tx_14725,same_device
tx_4587,tx_19182,same_device
tx_4587,tx_16481,same_merchant
tx_4587,tx_15486,same_merchant
tx_4587,tx_8761,same_merchant
tx_4587,tx_17710,same_merchant
tx_4588,tx_19637,same_card
tx_4588,tx_7009,same_device
tx_4588,tx_9088,same_device
tx_4588,tx_13408,same_device
tx_4588,tx_14208,same_device
tx_4589,tx_15998,same_card
tx_4589,tx_6291,same_device
tx_4589,tx_7026,same_device
tx_4589,tx_8202,same_device
tx_4589,tx_10443,same_device
tx_4589,tx_13938,same_device
tx_4589,tx_14885,same_device
tx_4589,tx_15450,same_device
tx_4589,tx_16811,same_device
tx_4590,tx_16265,same_card
tx_4590,tx_10961,same_device
tx_4590,tx_12841,same_device
tx_4590,tx_14071,same_device
tx_4590,tx_17014,same_device
tx_4591,tx_8355,same_card
tx_4591,tx_6642,same_device
tx_4591,tx_7633,same_device
tx_4591,tx_8127,same_device
tx_4591,tx_8253,same_device
tx_4591,tx_8287,same_device
tx_4591,tx_9636,same_device
tx_4591,tx_11014,same_device
tx_4592,tx_4897,same_card
tx_4592,tx_8756,same_card
tx_4592,tx_13912,same_card
tx_4592,tx_4884,same_device
tx_4592,tx_5796,same_device
tx_4592,tx_8003,same_device
tx_4592,tx_11206,same_device
tx_4592,tx_12244,same_device
tx_4592,tx_16432,same_device
tx_4592,tx_5801,same_merchant
tx_4592,tx_6798,same_merchant
tx_4592,tx_8466,same_merchant
tx_4592,tx_4914,same_merchant
tx_4592,tx_14558,same_merchant
tx_4592,tx_6646,same_merchant
tx_4593,tx_7693,same_card
tx_4593,tx_9846,same_card
tx_4593,tx_5181,same_device
tx_4593,tx_8923,same_device
tx_4593,tx_9527,same_device
tx_4594,tx_13493,same_device
tx_4594,tx_17566,same_device
tx_4594,tx_18632,same_device
tx_4594,tx_18813,same_device
tx_4594,tx_18922,same_device
tx_4594,tx_17791,same_merchant
tx_4594,tx_8817,same_merchant
tx_4594,tx_15689,same_merchant
tx_4595,tx_6809,same_card
tx_4595,tx_13177,same_card
tx_4595,tx_15667,same_card
tx_4595,tx_15230,same_device
tx_4595,tx_17100,same_device
tx_4595,tx_17550,same_device
tx_4596,tx_18092,same_card
tx_4596,tx_5642,same_device
tx_4596,tx_10409,same_device
tx_4596,tx_11883,same_device
tx_4596,tx_12097,same_device
tx_4596,tx_18152,same_device
tx_4596,tx_18624,same_device
tx_4596,tx_4806,same_merchant
tx_4596,tx_11025,same_merchant
tx_4596,tx_18531,same_merchant
tx_4596,tx_15700,same_merchant
tx_4596,tx_9831,same_merchant
tx_4596,tx_19666,same_merchant
