tx_id,card_id,device_id,merchant_id,amount,timestamp,merchant_category,is_high_risk_merchant,location_distance_km,label
tx_11564,card_2006,dev_2815,m_514,26.86,2024-01-01T13:01:30,utilities,0,16.0,0
tx_11565,card_3770,dev_369,m_363,5.27,2024-01-02T05:13:23,grocery,0,14.77,0
tx_11566,card_1732,dev_1602,m_533,39.53,2024-01-01T03:26:55,electronics,0,14.73,0
tx_11567,card_3042,dev_1917,m_112,28.89,2024-01-01T20:50:22,utilities,0,6.27,0
tx_11568,card_1494,dev_3423,m_425,79.08,2024-01-01T22:18:51,fashion,0,17.24,0
tx_11569,card_331,dev_1725,m_424,124.2,2024-01-02T23:18:37,entertainment,0,10.97,0
tx_11570,card_176,dev_2316,m_245,9.98,2024-01-01T06:56:18,fashion,0,28.72,0
tx_11571,card_3826,dev_3056,m_244,8.47,2024-01-01T08:08:37,fashion,0,5.56,0
tx_11572,card_1027,dev_1668,m_654,222.37,2024-01-01T10:13:32,grocery,0,4.53,0
tx_11573,card_1399,dev_2329,m_379,6.53,2024-01-04T11:01:46,utilities,0,29.2,0
tx_11574,card_489,dev_2849,m_423,90.15,2024-01-02T07:05:03,electronics,0,3.45,0
tx_11575,card_293,dev_897,m_212,76.06,2024-01-01T05:32:32,utilities,0,12.67,0
tx_11576,card_1701,dev_769,m_191,71.67,2024-01-01T00:20:25,travel,0,1.93,0
tx_11577,card_1521,dev_305,m_523,1.0,2024-01-01T14:52:33,travel,0,10.33,0
tx_11578,card_2486,dev_1655,m_68,44.39,2024-01-01T23:19:25,travel,1,28.7,0
tx_11579,card_595,dev_2626,m_726,1.57,2024-01-01T18:39:21,fashion,0,21.97,0
tx_11580,card_3700,dev_2324,m_461,92.22,2024-01-01T01:43:06,entertainment,0,21.1,0
tx_11581,card_2285,dev_3438,m_778,146.97,2024-01-01T04:55:59,fashion,0,8.06,0
tx_11582,card_2374,dev_1991,m_566,23.0,2024-01-03T06:53:29,entertainment,0,10.64,0
tx_11583,card_2152,dev_1973,m_584,2.02,2024-01-05T04:38:14,fashion,0,25.45,0
tx_11584,card_3029,dev_811,m_87,104.56,2024-01-02T00:08:57,fashion,0,21.64,0
tx_11585,card_3808,dev_919,m_59,58.5,2024-01-01T21:52:57,utilities,0,10.57,0
tx_11586,card_663,dev_2026,m_642,109.45,2024-01-01T07:55:48,grocery,0,26.45,0
tx_11587,card_1064,dev_2902,m_209,40.49,2024-01-02T18:37:04,fashion,0,11.02,0
tx_11588,card_2337,dev_3402,m_187,8.44,2024-01-02T07:46:22,travel,0,2.53,0
tx_11589,card_3332,dev_2307,m_749,27.37,2024-01-01T02:05:38,electronics,0,11.51,0
tx_11590,card_545,dev_962,m_4,61.55,2024-01-01T19:17:42,electronics,0,25.74,0
tx_11591,card_1153,dev_1660,m_600,390.39002849705685,2024-01-01T12:12:27,grocery,1,34.65,1
tx_11592,card_453,dev_1998,m_399,63.93,2024-01-01T22:55:51,food,0,5.92,0
tx_11593,card_3985,dev_442,m_771,1.3,2024-01-01T13:25:00,electronics,0,1.62,0
tx_11594,card_2057,dev_1741,m_249,39.37,2024-01-02T17:30:53,health,0,19.28,0
tx_11595,card_2794,dev_2668,m_17,37.2,2024-01-01T06:31:23,utilities,0,4.5,0
tx_11596,card_2733,dev_1416,m_231,5.75,2024-01-01T02:52:44,fashion,0,15.09,0
tx_11597,card_18,dev_1720,m_153,16.04,2024-01-01T02:48:59,travel,0,4.82,0
tx_11598,card_1692,dev_772,m_356,178.65,2024-01-01T23:22:42,fashion,0,17.11,0
tx_11599,card_1926,dev_844,m_656,4.25,2024-01-01T06:05:46,utilities,0,38.83,0
tx_11600,card_2008,dev_1862,m_382,158.74,2024-01-01T20:22:03,fashion,0,18.81,0
tx_11601,card_2540,dev_2995,m_296,8.61,2024-01-01T12:21:55,travel,0,0.69,0
tx_11602,card_2133,dev_1267,m_66,153.35,2024-01-01T01:11:54,grocery,0,3.04,0
tx_11603,card_3273,dev_1220,m_8,52.74,2024-01-01T15:51:31,grocery,0,3.39,0
tx_11604,card_889,dev_3049,m_163,65.92,2024-01-01T18:46:36,health,0,27.39,0
tx_11605,card_832,dev_75,m_223,1.52,2024-01-01T18:41:25,travel,0,4.59,0
tx_11606,card_2145,dev_713,m_726,7.25,2024-01-01T13:44:42,health,0,1.62,0
tx_11607,card_1247,dev_2845,m_390,164.75,2024-01-03T04:39:01,food,0,10.39,0
tx_11608,card_3064,dev_3251,m_332,32.16,2024-01-01T00:08:37,travel,0,10.0,0
tx_11609,card_939,dev_3223,m_349,11.52,2024-01-03T11:30:05,fashion,0,8.8,0
tx_11610,card_331,dev_474,m_570,147.27,2024-01-01T15:17:44,travel,1,1.14,0
tx_11611,card_994,dev_3419,m_553,49.81,2024-01-01T09:15:00,grocery,0,25.87,0
tx_11612,card_2812,dev_3453,m_439,10.42,2024-01-02T08:56:27,utilities,0,0.33,0
tx_11613,card_2070,dev_2728,m_422,24.29,2024-01-01T21:15:05,travel,0,11.97,0
tx_11614,card_2302,dev_1371,m_204,17.01,2024-01-02T21:07:55,electronics,0,21.88,0
tx_11615,card_384,dev_2686,m_167,15.38,2024-01-01T01:00:51,electronics,0,22.59,0
tx_11616,card_3257,dev_2469,m_30,11.45,2024-01-01T01:08:06,food,0,41.68,0
tx_11617,card_2611,dev_1602,m_434,2.74,2024-01-01T02:16:34,fashion,0,8.29,0
tx_11618,card_1610,dev_936,m_401,39.88,2024-01-02T14:31:41,entertainment,0,7.28,0
tx_11619,card_1966,dev_717,m_519,131.11,2024-01-03T11:51:52,electronics,0,8.98,0
tx_11620,card_648,dev_1696,m_334,23.58,2024-01-01T22:58:18,entertainment,0,15.52,0
tx_11621,card_1377,dev_41,m_197,42.65,2024-01-04T05:13:57,food,0,4.82,0
tx_11622,card_2801,dev_2012,m_625,13.34,2024-01-01T10:10:28,grocery,0,15.09,0
tx_11623,card_2937,dev_708,m_683,79.05,2024-01-02T23:07:12,entertainment,0,15.01,0
tx_11624,card_126,dev_3410,m_230,72.75,2024-01-02T00:15:36,health,0,23.15,0
tx_11625,card_1479,dev_895,m_353,31.27,2024-01-01T23:14:07,food,0,30.13,0
tx_11626,card_2729,dev_3040,m_110,31.32,2024-01-01T03:49:47,food,0,19.81,0
tx_11627,card_636,dev_2910,m_256,31.24,2024-01-01T02:59:54,utilities,0,0.72,0
tx_11628,card_516,dev_3462,m_705,8.42,2024-01-02T14:42:20,health,0,0.91,0
tx_11629,card_3902,dev_2820,m_337,66.12,2024-01-01T22:33:22,fashion,0,8.87,0
tx_11630,card_1849,dev_3401,m_100,74.97,2024-01-01T15:26:21,utilities,0,18.15,0
tx_11631,card_194,dev_3331,m_749,27.85,2024-01-01T05:55:51,food,0,13.48,0
tx_11632,card_223,dev_1512,m_412,31.52,2024-01-02T10:34:48,health,0,23.39,0
tx_11633,card_2275,dev_252,m_467,106.98,2024-01-03T03:13:02,electronics,0,1.57,0
tx_11634,card_3514,dev_3165,m_407,302.66570131616675,2024-01-01T11:16:05,utilities,1,3.81,1
tx_11635,card_621,dev_1163,m_637,70.53,2024-01-02T12:35:23,entertainment,0,7.25,0
tx_11636,card_3258,dev_2219,m_618,30.39,2024-01-01T04:36:20,electronics,0,6.15,0
tx_11637,card_655,dev_3274,m_740,89.6460067848838,2024-01-01T14:57:43,food,1,1.07,1
tx_11638,card_2079,dev_2059,m_173,29.3,2024-01-01T04:36:48,grocery,0,41.4,0
tx_11639,card_3714,dev_2920,m_75,58.71,2024-01-01T06:57:53,utilities,0,14.61,0
tx_11640,card_494,dev_1132,m_601,14.5,2024-01-02T16:24:45,health,0,20.01,0
tx_11641,card_1809,dev_2034,m_423,7.89,2024-01-01T06:05:15,entertainment,0,16.15,0
tx_11642,card_2352,dev_365,m_251,51.42,2024-01-02T22:42:42,fashion,0,20.67,0
tx_11643,card_2973,dev_347,m_418,15.9,2024-01-01T17:27:00,utilities,0,30.83,0
tx_11644,card_1804,dev_1695,m_354,130.27,2024-01-03T00:24:26,travel,0,4.61,0
tx_11645,card_682,dev_548,m_720,31.72,2024-01-02T02:18:12,fashion,0,15.71,0
tx_11646,card_444,dev_3439,m_581,32.35,2024-01-01T01:01:42,utilities,0,9.62,0
tx_11647,card_2689,dev_1101,m_725,3.02,2024-01-01T00:30:00,grocery,0,19.68,0
tx_11648,card_3642,dev_536,m_576,160.73,2024-01-01T06:58:15,entertainment,0,14.3,0
tx_11649,card_2301,dev_1079,m_594,359.9186031197674,2024-01-01T01:57:53,entertainment,1,3.92,1
tx_11650,card_777,dev_2748,m_762,48.17,2024-01-01T02:12:57,entertainment,0,19.95,0
tx_11651,card_3032,dev_1310,m_469,42.67,2024-01-01T06:02:05,health,0,12.62,0
tx_11652,card_3414,dev_3312,m_419,43.77,2024-01-01T01:42:56,fashion,0,9.81,0
tx_11653,card_314,dev_2956,m_243,15.56,2024-01-02T01:54:16,fashion,0,27.16,0
tx_11654,card_1405,dev_2561,m_348,3.19,2024-01-01T15:55:02,grocery,0,3.28,0
tx_11655,card_3182,dev_3017,m_34,124.57,2024-01-02T00:00:16,electronics,0,30.41,0
tx_11656,card_2434,dev_1419,m_737,190.91,2024-01-01T08:01:18,fashion,0,7.26,0
tx_11657,card_3050,dev_1816,m_527,82.03,2024-01-03T07:47:11,food,0,14.3,0
tx_11658,card_580,dev_853,m_577,48.07,2024-01-02T23:33:48,utilities,0,39.28,0
tx_11659,card_3929,dev_3099,m_605,35.34,2024-01-01T03:46:39,food,0,19.41,0
tx_11660,card_1571,dev_3305,m_15,48.38,2024-01-04T19:00:23,electronics,0,15.3,0
tx_11661,card_1166,dev_356,m_157,61.85,2024-01-01T10:15:42,health,0,16.96,0
tx_11662,card_125,dev_1700,m_392,11.15,2024-01-01T06:06:12,electronics,0,3.99,0
tx_11663,card_1340,dev_2749,m_235,5.78,2024-01-01T09:49:02,fashion,0,17.13,0
tx_11664,card_140,dev_2889,m_543,20.72,2024-01-01T14:23:10,health,0,7.63,0
tx_11665,card_2190,dev_170,m_448,142.87,2024-01-01T09:47:07,travel,1,13.59,0
tx_11666,card_572,dev_119,m_228,92.37,2024-01-01T23:35:35,food,0,20.51,0
tx_11667,card_2255,dev_2249,m_102,54.24,2024-01-01T00:12:27,electronics,0,2.93,0
tx_11668,card_3106,dev_2366,m_632,4.27,2024-01-02T09:31:32,fashion,0,27.27,0
tx_11669,card_1622,dev_3491,m_488,9.46,2024-01-01T04:06:28,fashion,0,13.26,0
tx_11670,card_900,dev_1814,m_167,95.9,2024-01-02T18:23:18,grocery,0,21.56,0
tx_11671,card_816,dev_2649,m_454,161.92,2024-01-01T23:28:24,food,0,12.78,0
tx_11672,card_1209,dev_3171,m_256,95.57,2024-01-01T00:04:44,food,0,21.0,0
tx_11673,card_3669,dev_1537,m_370,24.77,2024-01-02T07:07:09,fashion,0,2.86,0
tx_11674,card_1978,dev_3,m_471,64.32,2024-01-01T03:57:47,electronics,0,0.53,0
tx_11675,card_2852,dev_10,m_355,78.1,2024-01-05T16:58:06,fashion,0,8.92,0
tx_11676,card_2700,dev_1335,m_502,190.18,2024-01-02T14:39:19,entertainment,0,34.89,0
tx_11677,card_3436,dev_3467,m_198,78.14,2024-01-01T00:12:08,fashion,0,10.9,0
tx_11678,card_2003,dev_1959,m_34,6.48,2024-01-01T21:48:54,utilities,0,20.5,0
tx_11679,card_1067,dev_1601,m_461,30.03,2024-01-02T21:39:19,food,0,3.91,0
tx_11680,card_2461,dev_999,m_77,157.2,2024-01-01T02:57:55,fashion,0,11.02,0
tx_11681,card_1029,dev_2972,m_611,52.84,2024-01-02T12:16:45,grocery,0,26.4,0
tx_11682,card_2418,dev_3042,m_349,15.13,2024-01-01T18:10:26,entertainment,0,4.45,0
tx_11683,card_1743,dev_2251,m_669,6.66,2024-01-01T03:31:17,health,0,0.79,0
tx_11684,card_3056,dev_987,m_735,57.26,2024-01-01T02:41:04,grocery,0,33.67,0
tx_11685,card_3092,dev_1449,m_529,140.54,2024-01-01T23:37:41,fashion,0,27.77,0
tx_11686,card_2186,dev_510,m_59,254.38,2024-01-01T00:45:20,travel,0,5.93,0
tx_11687,card_387,dev_559,m_603,56.7,2024-01-01T08:53:22,travel,0,26.96,0
tx_11688,card_3613,dev_1718,m_130,10.4,2024-01-02T06:51:14,utilities,0,1.87,0
tx_11689,card_1114,dev_2028,m_796,24.7,2024-01-01T11:48:11,grocery,0,12.01,0
tx_11690,card_2811,dev_133,m_577,83.94,2024-01-02T01:58:31,utilities,0,27.43,0
tx_11691,card_2112,dev_211,m_313,150.69,2024-01-01T00:15:22,grocery,0,32.57,0
tx_11692,card_3479,dev_371,m_798,271.53,2024-01-01T15:40:55,entertainment,0,17.09,0
tx_11693,card_1581,dev_500,m_323,114.85,2024-01-01T19:48:43,health,0,24.81,0
tx_11694,card_3148,dev_3003,m_13,65.23,2024-01-02T01:07:14,grocery,0,4.72,0
tx_11695,card_104,dev_288,m_593,98.92,2024-01-01T08:12:36,grocery,0,1.88,0
tx_11696,card_3957,dev_143,m_461,113.4,2024-01-01T22:30:54,food,0,21.69,0
tx_11697,card_2126,dev_2074,m_327,62.22,2024-01-02T05:26:09,entertainment,0,20.91,0
tx_11698,card_1607,dev_1806,m_776,103.67,2024-01-01T04:10:38,food,0,3.14,0
tx_11699,card_2583,dev_1265,m_745,118.16,2024-01-01T05:58:40,health,0,14.24,0
tx_11700,card_1159,dev_999,m_411,1.77,2024-01-01T20:26:33,food,0,7.85,0
tx_11701,card_3359,dev_2350,m_651,25.85,2024-01-01T02:13:53,grocery,0,45.6,0
tx_11702,card_2271,dev_2475,m_282,15.97,2024-01-01T04:53:04,electronics,0,17.24,0
tx_11703,card_2352,dev_2175,m_325,90.04,2024-01-04T11:24:06,fashion,0,15.74,0
tx_11704,card_2039,dev_277,m_536,129.37,2024-01-01T16:31:49,food,0,16.9,0
tx_11705,card_587,dev_447,m_205,56.69,2024-01-01T08:22:08,grocery,0,2.56,0
tx_11706,card_1434,dev_1203,m_128,49.87,2024-01-05T20:19:55,entertainment,0,1.99,0
tx_11707,card_2681,dev_3247,m_726,183.4,2024-01-04T23:42:37,travel,0,16.17,0
tx_11708,card_277,dev_424,m_88,15.77,2024-01-03T06:13:36,grocery,0,13.38,0
tx_11709,card_804,dev_3095,m_361,67.36,2024-01-03T10:45:32,entertainment,0,21.02,0
tx_11710,card_3521,dev_3063,m_14,41.44,2024-01-01T12:50:36,entertainment,0,1.38,0
tx_11711,card_680,dev_2710,m_591,86.27,2024-01-02T12:01:04,entertainment,0,4.28,0
tx_11712,card_258,dev_3382,m_185,77.64,2024-01-01T00:57:27,utilities,0,11.55,0
tx_11713,card_2313,dev_1836,m_636,26.0,2024-01-01T04:20:53,grocery,0,20.57,0
tx_11714,card_2984,dev_2798,m_233,129.34,2024-01-05T11:14:55,travel,0,6.12,0
tx_11715,card_2221,dev_2906,m_458,18.17,2024-01-02T18:51:58,fashion,0,4.33,0
tx_11716,card_1917,dev_1594,m_440,25.49,2024-01-02T06:05:42,grocery,0,36.98,0
tx_11717,card_2591,dev_1586,m_169,117.12,2024-01-01T15:15:19,utilities,0,35.44,0
tx_11718,card_3671,dev_3430,m_72,112.09,2024-01-01T10:50:23,food,0,2.36,0
tx_11719,card_3199,dev_3405,m_317,41.39,2024-01-01T15:37:11,grocery,0,14.28,0
tx_11720,card_2652,dev_870,m_577,99.12,2024-01-01T19:57:36,health,0,5.55,0
tx_11721,card_2253,dev_892,m_546,15.27,2024-01-01T03:19:42,health,0,20.04,0
tx_11722,card_1174,dev_1188,m_685,121.66,2024-01-01T01:23:14,food,0,20.81,0
tx_11723,card_87,dev_2162,m_102,1.2,2024-01-01T17:23:44,food,0,31.97,0
tx_11724,card_1668,dev_978,m_164,30.03,2024-01-02T11:39:20,food,0,12.75,0
tx_11725,card_2595,dev_2553,m_700,38.49,2024-01-01T05:50:41,health,0,18.82,0
tx_11726,card_2890,dev_34,m_184,112.68,2024-01-01T10:01:59,fashion,0,15.13,0
tx_11727,card_3080,dev_1564,m_248,222.78,2024-01-03T06:49:03,travel,0,1.5,0
tx_11728,card_1932,dev_501,m_356,2033.197548298059,2024-01-03T00:45:52,entertainment,1,10.71,1
tx_11729,card_2290,dev_327,m_564,183.4,2024-01-03T02:13:15,utilities,0,20.57,0
tx_11730,card_480,dev_911,m_228,16.53,2024-01-01T16:07:15,electronics,1,17.99,0
tx_11731,card_1924,dev_2086,m_424,20.75,2024-01-04T22:41:21,grocery,0,11.56,0
tx_11732,card_1397,dev_1792,m_459,57.37,2024-01-01T13:06:06,fashion,0,9.06,0
tx_11733,card_3449,dev_1852,m_505,4.68,2024-01-01T21:33:26,electronics,0,4.99,0
tx_11734,card_2884,dev_3204,m_680,43.05,2024-01-01T10:40:44,travel,0,6.3,0
tx_11735,card_3582,dev_932,m_60,172.93,2024-01-01T08:20:44,travel,0,6.75,0
tx_11736,card_1818,dev_1309,m_448,4.47,2024-01-01T04:27:27,entertainment,0,28.43,0
tx_11737,card_137,dev_1464,m_515,19.08,2024-01-01T13:44:30,travel,0,3.19,0
tx_11738,card_3424,dev_52,m_214,158.5,2024-01-01T08:25:02,fashion,0,2.25,0
tx_11739,card_53,dev_1548,m_448,11.78,2024-01-01T14:37:05,health,0,11.25,0
tx_11740,card_2170,dev_1974,m_113,16.0,2024-01-03T08:00:00,travel,0,6.84,0
tx_11741,card_2445,dev_1933,m_678,55.62,2024-01-01T01:38:21,travel,0,3.5,0
tx_11742,card_1399,dev_3074,m_476,79.13,2024-01-01T15:11:13,electronics,0,16.98,0
tx_11743,card_1658,dev_1154,m_590,23.4,2024-01-01T15:54:07,fashion,0,13.18,0
tx_11744,card_1952,dev_1059,m_714,18.13,2024-01-01T05:24:03,utilities,0,0.88,0
tx_11745,card_388,dev_2844,m_762,1.0,2024-01-01T08:09:50,entertainment,0,4.5,0
tx_11746,card_1295,dev_937,m_463,1.0,2024-01-01T11:15:41,utilities,0,14.84,0
tx_11747,card_3135,dev_727,m_363,31.6,2024-01-02T19:30:08,health,0,9.1,0
tx_11748,card_2945,dev_1230,m_304,1.78,2024-01-02T12:05:18,travel,0,8.86,0
tx_11749,card_1323,dev_571,m_737,103.14,2024-01-01T19:47:04,fashion,0,10.16,0
tx_11750,card_2681,dev_3455,m_618,18.46,2024-01-02T00:44:09,grocery,0,3.29,0
tx_11751,card_2896,dev_460,m_533,38.87,2024-01-02T01:16:38,utilities,0,4.79,0
tx_11752,card_3884,dev_426,m_780,1.0,2024-01-01T23:18:29,electronics,0,9.74,0
tx_11753,card_1288,dev_3013,m_443,33.84,2024-01-04T08:00:15,health,0,11.57,0
tx_11754,card_3658,dev_1022,m_237,129.35,2024-01-01T12:41:47,utilities,0,7.8,0
tx_11755,card_305,dev_1309,m_470,2.15,2024-01-01T08:28:24,fashion,0,0.11,0
tx_11756,card_1174,dev_3014,m_430,169.09,2024-01-04T04:26:06,health,0,2.83,0
tx_11757,card_151,dev_2658,m_377,9.3,2024-01-01T21:43:28,grocery,0,21.41,0
tx_11758,card_2707,dev_1694,m_768,62.39,2024-01-01T13:15:48,grocery,0,21.25,0
tx_11759,card_3975,dev_2492,m_557,91.69,2024-01-01T16:44:45,food,0,17.62,0
tx_11760,card_2064,dev_3011,m_214,94.11,2024-01-01T00:37:09,electronics,0,11.55,0
tx_11761,card_914,dev_1061,m_444,18.93,2024-01-01T02:17:52,utilities,0,16.29,0
tx_11762,card_2877,dev_247,m_181,12.82,2024-01-05T19:54:15,health,0,15.89,0
tx_11763,card_1310,dev_2085,m_438,10.67,2024-01-01T05:28:39,grocery,0,2.85,0
tx_11764,card_1018,dev_2562,m_306,48.96,2024-01-01T10:19:17,utilities,0,10.1,0
tx_11765,card_1543,dev_830,m_704,100.15,2024-01-01T13:33:23,food,0,32.88,0
tx_11766,card_3498,dev_846,m_796,50.97,2024-01-01T09:17:37,travel,0,19.83,0
tx_11767,card_2554,dev_1472,m_141,30.35,2024-01-01T07:45:07,entertainment,0,24.55,0
tx_11768,card_3151,dev_1314,m_462,423.79045479686096,2024-01-03T20:49:00,grocery,1,9.4,1
tx_11769,card_1388,dev_315,m_324,46.98,2024-01-01T17:53:41,utilities,0,0.4,0
tx_11770,card_2959,dev_1927,m_543,195.71,2024-01-01T22:20:45,travel,0,5.84,0
tx_11771,card_2193,dev_2227,m_7,17.25,2024-01-02T04:27:30,food,0,24.26,0
tx_11772,card_3293,dev_680,m_275,153.97,2024-01-02T20:10:01,travel,0,4.19,0
tx_11773,card_1546,dev_450,m_681,43.65,2024-01-01T20:20:41,fashion,0,10.14,0
tx_11774,card_3165,dev_658,m_732,12.93,2024-01-01T06:16:23,fashion,0,17.08,0
tx_11775,card_2375,dev_1895,m_753,109.66,2024-01-03T16:50:54,entertainment,0,18.57,0
tx_11776,card_1971,dev_1711,m_740,22.11,2024-01-02T23:07:02,travel,0,9.59,0
tx_11777,card_883,dev_2591,m_480,19.05,2024-01-01T07:32:32,grocery,0,6.66,0
tx_11778,card_856,dev_2803,m_569,73.1,2024-01-03T15:17:00,utilities,0,13.3,0
tx_11779,card_2668,dev_1143,m_480,29.39,2024-01-02T06:21:38,health,0,16.87,0
tx_11780,card_3080,dev_2846,m_189,96.9,2024-01-02T09:35:18,fashion,0,0.32,0
tx_11781,card_2156,dev_393,m_584,64.68,2024-01-01T15:36:56,food,0,6.83,0
tx_11782,card_3760,dev_503,m_625,195.53,2024-01-01T22:25:34,travel,0,1.04,0
tx_11783,card_2342,dev_1149,m_92,64.04,2024-01-01T09:05:18,travel,0,2.19,0
tx_11784,card_2874,dev_913,m_142,25.49,2024-01-03T05:33:31,grocery,0,8.51,0
tx_11785,card_3551,dev_3130,m_401,22.34,2024-01-01T01:53:54,travel,0,7.7,0
tx_11786,card_2806,dev_2374,m_256,48.73,2024-01-01T04:33:59,electronics,0,8.56,0
tx_11787,card_1476,dev_1124,m_349,3.67,2024-01-01T08:35:24,utilities,0,21.42,0
tx_11788,card_1139,dev_263,m_552,57.48,2024-01-01T09:48:33,travel,0,18.39,0
tx_11789,card_3676,dev_2170,m_244,25.85,2024-01-01T09:49:21,electronics,0,5.43,0
tx_11790,card_14,dev_209,m_237,102.81,2024-01-01T09:12:43,utilities,0,9.36,0
tx_11791,card_1647,dev_920,m_28,8.87,2024-01-02T02:57:01,food,0,17.4,0
tx_11792,card_3705,dev_649,m_517,12.3,2024-01-01T01:13:32,travel,0,2.83,0
tx_11793,card_781,dev_1336,m_683,6.89,2024-01-02T19:05:04,entertainment,0,19.58,0
tx_11794,card_3567,dev_2508,m_9,86.23,2024-01-02T03:37:47,entertainment,0,4.65,0
tx_11795,card_1829,dev_2373,m_773,8.22,2024-01-01T01:31:09,fashion,0,18.25,0
tx_11796,card_1475,dev_1814,m_102,23.0,2024-01-01T02:10:48,fashion,0,0.11,0
tx_11797,card_3392,dev_3248,m_515,35.19,2024-01-01T04:43:04,fashion,0,5.36,0
tx_11798,card_2679,dev_570,m_94,27.56,2024-01-02T02:58:36,food,0,14.94,0
tx_11799,card_605,dev_3192,m_756,280.99,2024-01-02T06:26:59,utilities,0,13.73,0
tx_11800,card_244,dev_2148,m_427,43.28,2024-01-01T20:47:03,travel,0,0.95,0
tx_11801,card_1670,dev_2196,m_321,5.02,2024-01-02T01:08:24,fashion,0,6.02,0
tx_11802,card_1196,dev_2560,m_215,27.2,2024-01-01T01:22:08,entertainment,0,5.87,0
tx_11803,card_1795,dev_1583,m_51,148.84,2024-01-01T05:26:36,travel,0,0.95,0
tx_11804,card_2361,dev_696,m_370,9.31,2024-01-01T23:36:53,health,0,44.15,0
tx_11805,card_725,dev_2132,m_612,34.36,2024-01-01T15:06:33,entertainment,0,16.3,0
tx_11806,card_1618,dev_1912,m_680,90.52,2024-01-01T05:57:38,food,0,12.36,0
tx_11807,card_1609,dev_857,m_79,12.64,2024-01-01T08:20:51,fashion,0,3.34,0
tx_11808,card_828,dev_999,m_16,12.76,2024-01-01T00:29:49,entertainment,0,1.04,0
tx_11809,card_1586,dev_171,m_105,1.26,2024-01-02T09:33:23,health,0,10.19,0
tx_11810,card_645,dev_3048,m_403,95.26,2024-01-01T12:43:14,travel,0,6.57,0
tx_11811,card_58,dev_965,m_212,109.0,2024-01-03T21:37:49,fashion,0,14.16,0
tx_11812,card_1276,dev_2493,m_50,16.18,2024-01-02T03:50:10,entertainment,0,7.65,0
tx_11813,card_3206,dev_2734,m_511,38.66,2024-01-01T02:27:47,entertainment,0,21.03,0
tx_11814,card_2338,dev_330,m_646,11.4,2024-01-01T01:31:30,electronics,0,35.6,0
tx_11815,card_981,dev_1040,m_667,148.7,2024-01-01T18:45:03,food,0,19.7,0
tx_11816,card_3516,dev_2784,m_35,18.12,2024-01-01T01:28:17,food,0,4.16,0
tx_11817,card_3861,dev_389,m_62,80.21,2024-01-01T00:21:15,electronics,0,20.27,0
tx_11818,card_962,dev_3148,m_384,40.18,2024-01-01T09:27:31,fashion,0,26.3,0
tx_11819,card_732,dev_3079,m_147,98.33,2024-01-01T14:12:51,entertainment,0,7.42,0
tx_11820,card_1486,dev_3428,m_325,1.0,2024-01-03T21:22:13,entertainment,0,15.68,0
tx_11821,card_296,dev_1188,m_768,101.7,2024-01-01T04:15:08,grocery,0,2.89,0
tx_11822,card_2184,dev_2603,m_339,38.55,2024-01-01T00:59:04,health,0,24.75,0
tx_11823,card_2520,dev_3496,m_387,16.24,2024-01-01T02:59:23,travel,0,7.44,0
tx_11824,card_2354,dev_1441,m_77,42.45,2024-01-01T18:28:47,electronics,0,21.98,0
tx_11825,card_2094,dev_1278,m_539,71.41,2024-01-02T20:48:28,fashion,0,16.52,0
tx_11826,card_326,dev_149,m_391,15.13,2024-01-01T20:14:32,fashion,0,10.37,0
tx_11827,card_3061,dev_179,m_757,34.82,2024-01-04T05:04:55,grocery,0,3.37,0
tx_11828,card_748,dev_1595,m_6,87.94,2024-01-02T06:25:11,entertainment,0,38.68,0
tx_11829,card_1715,dev_2421,m_18,44.86,2024-01-01T08:20:34,electronics,0,1.51,0
tx_11830,card_2508,dev_2703,m_343,665.7951060760172,2024-01-02T13:57:20,food,1,0.49,1
tx_11831,card_2093,dev_3396,m_649,4.42,2024-01-02T03:34:42,electronics,0,25.34,0
tx_11832,card_2945,dev_1555,m_137,28.14,2024-01-03T01:02:41,entertainment,0,2.47,0
tx_11833,card_1136,dev_297,m_24,55.24,2024-01-02T04:16:49,fashion,0,10.9,0
tx_11834,card_1592,dev_2566,m_503,50.38,2024-01-01T17:19:09,entertainment,0,5.99,0
tx_11835,card_1308,dev_1927,m_226,87.66,2024-01-01T00:27:10,travel,0,6.32,0
tx_11836,card_1763,dev_1430,m_57,90.55,2024-01-01T17:57:27,travel,0,9.13,0
tx_11837,card_1121,dev_626,m_216,38.67,2024-01-01T05:28:56,food,0,31.32,0
tx_11838,card_1419,dev_1089,m_760,6.27,2024-01-01T20:44:58,entertainment,0,4.32,0
tx_11839,card_3469,dev_3422,m_14,32.65,2024-01-01T19:25:12,health,0,16.95,0
tx_11840,card_312,dev_3277,m_69,143.09,2024-01-01T03:34:53,grocery,0,7.7,0
tx_11841,card_2814,dev_1900,m_774,2.42,2024-01-02T01:37:07,travel,0,3.3,0
tx_11842,card_1535,dev_98,m_172,61.22,2024-01-01T11:35:57,food,0,22.39,0
tx_11843,card_2708,dev_2698,m_26,10.82,2024-01-01T06:19:17,utilities,0,3.44,0
tx_11844,card_2616,dev_3068,m_31,43.09,2024-01-01T12:39:10,fashion,0,16.7,0
tx_11845,card_1776,dev_1820,m_96,149.41,2024-01-01T06:16:23,entertainment,0,7.07,0
tx_11846,card_2215,dev_1391,m_239,21.58,2024-01-01T04:14:37,food,0,2.51,0
